trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
182,False,"{'a': 0.5, 'e': 0.9834836661932461}",20,0,-137.5214797610221,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
183,False,"{'a': 0.5, 'e': 0.9833021775801796}",20,0,-16.767601159624274,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
184,False,"{'a': 0.5, 'e': 0.9831197056650174}",25,0,-82.5891012386038,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
185,False,"{'a': 0.5, 'e': 0.9829362506302315}",20,0,-105.149612131324,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 3}",0
186,False,"{'a': 0.5, 'e': 0.9827518126592768}",25,0,-71.90625060984405,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.9825663919365915}",25,0,-139.73978121972522,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
188,False,"{'a': 0.5, 'e': 0.9823799886475959}",20,0,-149.68101257676577,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
189,False,"{'a': 0.5, 'e': 0.9821926029786937}",30,0,-146.65193744310366,"{0: 22, 1: 2, 2: 2, 3: 1, 4: 3}",0
190,False,"{'a': 0.5, 'e': 0.9820042351172703}",25,0,-154.003083810258,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
191,False,"{'a': 0.5, 'e': 0.9818148852516937}",35,0,-136.19979383384893,"{0: 23, 1: 5, 2: 4, 3: 1, 4: 2}",0
192,False,"{'a': 0.5, 'e': 0.9816245535713135}",25,0,-136.07175226201932,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
193,False,"{'a': 0.5, 'e': 0.9814332402664617}",20,0,-129.27667845604137,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
194,False,"{'a': 0.5, 'e': 0.9812409455284513}",30,0,-199.331377280844,"{0: 17, 1: 2, 2: 3, 3: 7, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.9810476695495772}",25,0,-76.41738781815317,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
196,False,"{'a': 0.5, 'e': 0.9808534125231153}",20,0,-42.975112357745196,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
197,False,"{'a': 0.5, 'e': 0.9806581746433227}",20,0,-169.17105444807797,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 2}",0
198,False,"{'a': 0.5, 'e': 0.9804619561054371}",30,0,-131.6816729095135,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
199,False,"{'a': 0.5, 'e': 0.9802647571056771}",20,0,-139.20955686767365,"{0: 9, 1: 2, 2: 6, 3: 2, 4: 1}",0
200,False,"{'a': 0.5, 'e': 0.9800665778412416}",20,0,-102.21369421281689,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
201,False,"{'a': 0.5, 'e': 0.97986741851031}",25,0,-129.860103409142,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
202,False,"{'a': 0.5, 'e': 0.9796672793120416}",25,0,-186.89903649430124,"{0: 11, 1: 0, 2: 12, 3: 0, 4: 2}",0
203,False,"{'a': 0.5, 'e': 0.9794661604465754}",25,0,-37.566342274552476,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
204,False,"{'a': 0.5, 'e': 0.9792640621150305}",25,0,-134.46731639402861,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
205,False,"{'a': 0.5, 'e': 0.9790609845195051}",30,9,-104.35646453726777,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 1}",1
206,False,"{'a': 0.5, 'e': 0.9788569278630767}",25,0,-63.586156238966694,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
207,False,"{'a': 0.5, 'e': 0.978651892349802}",25,8,-66.9801902221872,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.9784458781847165}",30,8,-69.33076556102174,"{0: 16, 1: 2, 2: 2, 3: 1, 4: 1}",1
209,False,"{'a': 0.5, 'e': 0.9782388855738344}",25,0,-86.23082510494346,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
210,False,"{'a': 0.5, 'e': 0.9780309147241483}",20,5,7.587206484663486,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.9778219658436289}",30,0,-144.37011816032862,"{0: 14, 1: 11, 2: 3, 3: 0, 4: 2}",0
212,False,"{'a': 0.5, 'e': 0.9776120391412251}",25,0,-50.50821356092995,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
213,False,"{'a': 0.5, 'e': 0.9774011348268636}",20,3,-75.6312272501443,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 1}",1
214,False,"{'a': 0.5, 'e': 0.9771892531114489}",35,4,-22.621175155424698,"{0: 23, 1: 5, 2: 3, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.9769763942068623}",20,0,-58.48882853817395,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.9767625583259631}",25,0,-83.07840420843583,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
217,False,"{'a': 0.5, 'e': 0.976547745682587}",20,0,-78.88263073982053,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
218,False,"{'a': 0.5, 'e': 0.9763319564915464}",20,0,-72.67669942677483,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.9761151909686308}",25,0,-185.57127067813846,"{0: 14, 1: 1, 2: 6, 3: 1, 4: 3}",0
220,False,"{'a': 0.5, 'e': 0.9758974493306055}",25,0,-80.53499801570771,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
221,False,"{'a': 0.5, 'e': 0.9756787317952123}",20,0,-52.3685077266521,"{0: 15, 1: 2, 2: 0, 3: 3, 4: 0}",0
222,False,"{'a': 0.5, 'e': 0.9754590385811684}",20,0,-58.600082301059786,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
223,False,"{'a': 0.5, 'e': 0.9752383699081674}",30,0,-121.36076925741453,"{0: 20, 1: 3, 2: 3, 3: 3, 4: 1}",0
224,False,"{'a': 0.5, 'e': 0.9750167259968777}",20,0,-77.56528445213495,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.9747941070689433}",20,0,-45.43323303368473,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.974570513346983}",20,0,-141.21700542829757,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
227,False,"{'a': 0.5, 'e': 0.9743459450545906}",20,0,-68.22143063579385,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
228,False,"{'a': 0.5, 'e': 0.9741204024163344}",20,0,-182.88939938402385,"{0: 9, 1: 3, 2: 4, 3: 1, 4: 3}",0
229,False,"{'a': 0.5, 'e': 0.9738938856577568}",30,0,-138.35808542559278,"{0: 21, 1: 3, 2: 2, 3: 2, 4: 2}",0
230,False,"{'a': 0.5, 'e': 0.9736663950053749}",25,13,-65.55995406058037,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
231,False,"{'a': 0.5, 'e': 0.9734379306866789}",25,0,-117.86781545240679,"{0: 12, 1: 6, 2: 6, 3: 0, 4: 1}",0
232,False,"{'a': 0.5, 'e': 0.9732084929301336}",30,0,-139.80283036846916,"{0: 18, 1: 2, 2: 7, 3: 2, 4: 1}",0
233,False,"{'a': 0.5, 'e': 0.9729780819651762}",20,0,-11.479674543626254,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
234,False,"{'a': 0.5, 'e': 0.9727466980222181}",20,0,-123.96247546858494,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
235,False,"{'a': 0.5, 'e': 0.972514341332643}",20,0,-15.323741087513456,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
236,False,"{'a': 0.5, 'e': 0.9722810121288076}",30,0,-178.3631320658356,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
237,False,"{'a': 0.5, 'e': 0.9720467106440411}",25,0,-213.75219463468787,"{0: 15, 1: 0, 2: 5, 3: 1, 4: 4}",0
238,False,"{'a': 0.5, 'e': 0.971811437112645}",25,0,-155.62961277950924,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
239,False,"{'a': 0.5, 'e': 0.9715751917698927}",30,0,-104.86358303598169,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
240,False,"{'a': 0.5, 'e': 0.9713379748520297}",25,0,-146.02584574155867,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
241,False,"{'a': 0.5, 'e': 0.9710997865962726}",20,0,-48.10330693346218,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
242,False,"{'a': 0.5, 'e': 0.97086062724081}",25,0,-62.733039680729675,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
243,False,"{'a': 0.5, 'e': 0.970620497024801}",30,0,-125.28006498250316,"{0: 16, 1: 4, 2: 8, 3: 2, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.9703793961883759}",20,0,-115.6095270329108,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
245,False,"{'a': 0.5, 'e': 0.9701373249726354}",25,0,-110.07471973213396,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
246,False,"{'a': 0.5, 'e': 0.9698942836196508}",20,0,-159.25893981777503,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 4}",1
247,False,"{'a': 0.5, 'e': 0.9696502723724634}",20,0,-69.23079434852869,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
248,False,"{'a': 0.5, 'e': 0.9694052914750845}",20,0,-65.19261784151718,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
249,False,"{'a': 0.5, 'e': 0.9691593411724948}",20,0,-191.60534768967457,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 4}",0
250,False,"{'a': 0.5, 'e': 0.9689124217106447}",20,0,-86.02567408738831,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
251,False,"{'a': 0.5, 'e': 0.9686645333364537}",30,0,-252.63243269906687,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 5}",0
252,False,"{'a': 0.5, 'e': 0.9684156762978101}",25,0,-196.9586217165703,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 4}",0
253,False,"{'a': 0.5, 'e': 0.9681658508435709}",20,0,-105.17083182596882,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
254,False,"{'a': 0.5, 'e': 0.9679150572235615}",20,0,-99.29165918032798,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
255,False,"{'a': 0.5, 'e': 0.9676632956885756}",25,0,-191.8806169119244,"{0: 15, 1: 0, 2: 5, 3: 2, 4: 3}",0
256,False,"{'a': 0.5, 'e': 0.9674105664903746}",25,0,-83.44465526158508,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
257,False,"{'a': 0.5, 'e': 0.9671568698816877}",20,0,-102.79348515713093,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
258,False,"{'a': 0.5, 'e': 0.9669022061162116}",20,0,-114.83385568212275,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
259,False,"{'a': 0.5, 'e': 0.9666465754486098}",30,0,-188.53019958681068,"{0: 17, 1: 3, 2: 6, 3: 1, 4: 3}",0
260,False,"{'a': 0.5, 'e': 0.9663899781345132}",25,0,-141.41156172131215,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
261,False,"{'a': 0.5, 'e': 0.966132414430519}",25,0,-145.14731562375454,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
262,False,"{'a': 0.5, 'e': 0.9658738845941909}",30,0,-130.77573999953552,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
263,False,"{'a': 0.5, 'e': 0.9656143888840587}",20,0,-29.092180998051724,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
264,False,"{'a': 0.5, 'e': 0.965353927559618}",20,0,-139.97384329200432,"{0: 9, 1: 0, 2: 9, 3: 1, 4: 1}",0
265,False,"{'a': 0.5, 'e': 0.9650925008813303}",30,0,-85.14842324292269,"{0: 18, 1: 5, 2: 6, 3: 1, 4: 0}",0
266,False,"{'a': 0.5, 'e': 0.9648301091106221}",25,0,-160.9556062587852,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
267,False,"{'a': 0.5, 'e': 0.9645667525098851}",20,1,-84.00884915197005,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.9643024313424761}",25,0,-144.1364855392037,"{0: 15, 1: 0, 2: 8, 3: 0, 4: 2}",0
269,False,"{'a': 0.5, 'e': 0.964037145872716}",30,0,-203.56712127832483,"{0: 18, 1: 0, 2: 7, 3: 2, 4: 3}",0
270,False,"{'a': 0.5, 'e': 0.9637708963658905}",20,0,-141.22140628687532,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
271,False,"{'a': 0.5, 'e': 0.9635036830882489}",20,0,-122.21643397861313,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
272,False,"{'a': 0.5, 'e': 0.9632355063070045}",25,0,-113.4652626844498,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
273,False,"{'a': 0.5, 'e': 0.962966366290334}",30,0,-215.05375280100725,"{0: 18, 1: 4, 2: 2, 3: 2, 4: 4}",0
274,False,"{'a': 0.5, 'e': 0.9626962633073776}",25,0,-153.75589157988884,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
275,False,"{'a': 0.5, 'e': 0.962425197628238}",20,0,-135.04021740748885,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
276,False,"{'a': 0.5, 'e': 0.9621531695239809}",25,0,-74.29279753681513,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
277,False,"{'a': 0.5, 'e': 0.9618801792666346}",20,0,-112.80482819593117,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
278,False,"{'a': 0.5, 'e': 0.9616062271291891}",20,0,-70.3709161722412,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
279,False,"{'a': 0.5, 'e': 0.9613313133855966}",20,0,-94.98232019770252,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
280,False,"{'a': 0.5, 'e': 0.9610554383107709}",30,0,-188.6379908647345,"{0: 18, 1: 1, 2: 7, 3: 1, 4: 3}",0
281,False,"{'a': 0.5, 'e': 0.960778602180587}",30,0,-238.4394851348791,"{0: 17, 1: 2, 2: 4, 3: 4, 4: 3}",0
282,False,"{'a': 0.5, 'e': 0.9605008052718809}",25,0,-66.86823027869738,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
283,False,"{'a': 0.5, 'e': 0.9602220478624496}",20,0,-77.59447360483315,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
284,False,"{'a': 0.5, 'e': 0.9599423302310505}",25,0,-125.02338316172715,"{0: 16, 1: 2, 2: 3, 3: 3, 4: 1}",0
285,False,"{'a': 0.5, 'e': 0.9596616526574011}",30,4,-50.751093772849345,"{0: 16, 1: 6, 2: 4, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.959380015422179}",20,0,-42.561566716899044,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
287,False,"{'a': 0.5, 'e': 0.9590974188070215}",20,0,-76.5925292343327,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
288,False,"{'a': 0.5, 'e': 0.9588138630945251}",25,0,-120.71168061915967,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
289,False,"{'a': 0.5, 'e': 0.9585293485682455}",20,0,-41.13432376766785,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
290,False,"{'a': 0.5, 'e': 0.9582438755126972}",25,0,-109.94363545560398,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
291,False,"{'a': 0.5, 'e': 0.9579574442133532}",25,11,-64.82074412466878,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
292,False,"{'a': 0.5, 'e': 0.9576700549566448}",20,0,-244.4360823048578,"{0: 9, 1: 3, 2: 2, 3: 1, 4: 5}",0
293,False,"{'a': 0.5, 'e': 0.9573817080299614}",20,4,-101.46599006521174,"{0: 8, 1: 2, 2: 4, 3: 1, 4: 1}",1
294,False,"{'a': 0.5, 'e': 0.9570924037216496}",25,0,-161.39142247085306,"{0: 10, 1: 3, 2: 10, 3: 1, 4: 1}",0
295,False,"{'a': 0.5, 'e': 0.9568021423210139}",20,0,-39.773594314161514,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.9565109241183156}",20,0,-120.29158114029087,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
297,False,"{'a': 0.5, 'e': 0.9562187494047729}",20,0,-140.3808954988258,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
298,False,"{'a': 0.5, 'e': 0.9559256184725605}",25,0,-72.16360145402723,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
299,False,"{'a': 0.5, 'e': 0.9556315316148092}",20,0,-133.08399617158904,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
300,False,"{'a': 0.5, 'e': 0.955336489125606}",30,0,-62.86493456602078,"{0: 23, 1: 4, 2: 1, 3: 1, 4: 1}",0
301,False,"{'a': 0.5, 'e': 0.9550404912999932}",20,0,-48.18835333384787,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
302,False,"{'a': 0.5, 'e': 0.9547435384339689}",20,0,-53.0779964410352,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
303,False,"{'a': 0.5, 'e': 0.9544456308244855}",25,0,-144.18368969576923,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
304,False,"{'a': 0.5, 'e': 0.9541467687694509}",20,0,-77.6884388256544,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
305,False,"{'a': 0.5, 'e': 0.9538469525677271}",30,0,-169.1110648566431,"{0: 16, 1: 3, 2: 7, 3: 3, 4: 1}",0
306,False,"{'a': 0.5, 'e': 0.9535461825191301}",30,0,-102.6092950755298,"{0: 21, 1: 0, 2: 7, 3: 1, 4: 1}",0
307,False,"{'a': 0.5, 'e': 0.9532444589244301}",20,0,-59.68601001034138,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
308,False,"{'a': 0.5, 'e': 0.9529417820853506}",20,0,-137.84238746194723,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
309,False,"{'a': 0.5, 'e': 0.9526381523045685}",30,8,-83.29324151159584,"{0: 16, 1: 0, 2: 3, 3: 2, 4: 1}",1
310,False,"{'a': 0.5, 'e': 0.9523335698857134}",25,0,-166.2295076204697,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
311,False,"{'a': 0.5, 'e': 0.9520280351333678}",25,0,-147.511463119455,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
312,False,"{'a': 0.5, 'e': 0.9517215483530664}",30,0,-60.98611937695406,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
313,False,"{'a': 0.5, 'e': 0.9514141098512959}",20,0,-106.86636254644098,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
314,False,"{'a': 0.5, 'e': 0.951105719935495}",25,0,-35.73303402755971,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
315,False,"{'a': 0.5, 'e': 0.9507963789140532}",20,0,-87.7840913421467,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
316,False,"{'a': 0.5, 'e': 0.9504860870963119}",20,1,-60.897574918951406,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.9501748447925626}",20,0,-97.37950712902416,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
318,False,"{'a': 0.5, 'e': 0.9498626523140478}",25,0,-149.05445355229568,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
319,False,"{'a': 0.5, 'e': 0.9495495099729597}",25,0,-177.68919739493583,"{0: 11, 1: 2, 2: 10, 3: 0, 4: 2}",0
320,False,"{'a': 0.5, 'e': 0.9492354180824408}",25,7,-94.31604354147855,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 1}",1
321,False,"{'a': 0.5, 'e': 0.948920376956583}",20,0,-218.31474630514663,"{0: 8, 1: 0, 2: 7, 3: 2, 4: 3}",0
322,False,"{'a': 0.5, 'e': 0.9486043869104273}",25,0,-115.61091370779452,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
323,False,"{'a': 0.5, 'e': 0.9482874482599637}",25,0,-86.16304564408428,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
324,False,"{'a': 0.5, 'e': 0.9479695613221308}",30,0,-206.20884984678557,"{0: 16, 1: 2, 2: 9, 3: 0, 4: 3}",0
325,False,"{'a': 0.5, 'e': 0.9476507264148157}",25,0,-150.30573058339854,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
326,False,"{'a': 0.5, 'e': 0.9473309438568531}",25,0,-27.06913390317559,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
327,False,"{'a': 0.5, 'e': 0.9470102139680256}",30,18,-4.400948147135246,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.9466885370690631}",20,5,-42.26831310494065,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
329,False,"{'a': 0.5, 'e': 0.9463659134816423}",25,0,-143.93680691155836,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
330,False,"{'a': 0.5, 'e': 0.946042343528387}",20,0,-57.62196221529544,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
331,False,"{'a': 0.5, 'e': 0.9457178275328669}",25,0,-156.99185401548337,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
332,False,"{'a': 0.5, 'e': 0.9453923658195982}",25,0,-72.45542566816663,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
333,False,"{'a': 0.5, 'e': 0.9450659587140423}",25,0,-113.90120553359887,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
334,False,"{'a': 0.5, 'e': 0.9447386065426066}",25,0,-147.78168220369074,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
335,False,"{'a': 0.5, 'e': 0.944410309632643}",30,0,-217.98572431444302,"{0: 18, 1: 1, 2: 6, 3: 1, 4: 4}",0
336,False,"{'a': 0.5, 'e': 0.9440810683124485}",25,13,-72.00899801431207,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 1}",1
337,False,"{'a': 0.5, 'e': 0.9437508829112643}",25,8,-63.06036640030933,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 1}",1
338,False,"{'a': 0.5, 'e': 0.9434197537592759}",25,0,-117.29047347758457,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
339,False,"{'a': 0.5, 'e': 0.9430876811876123}",20,0,-35.69045312176101,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
340,False,"{'a': 0.5, 'e': 0.9427546655283462}",20,4,-46.48851930406225,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
341,False,"{'a': 0.5, 'e': 0.9424207071144931}",25,0,-65.95861685552676,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
342,False,"{'a': 0.5, 'e': 0.9420858062800114}",20,0,-96.00527216141631,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
343,False,"{'a': 0.5, 'e': 0.9417499633598019}",20,0,-147.7717524133755,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
344,False,"{'a': 0.5, 'e': 0.9414131786897075}",20,0,-59.697777885517894,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
345,False,"{'a': 0.5, 'e': 0.941075452606513}",25,0,-89.80634106915807,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
346,False,"{'a': 0.5, 'e': 0.9407367854479443}",25,17,-41.17128509310153,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
347,False,"{'a': 0.5, 'e': 0.9403971775526684}",25,0,-130.5726939840719,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
348,False,"{'a': 0.5, 'e': 0.9400566292602934}",20,0,-170.097585091528,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
349,False,"{'a': 0.5, 'e': 0.9397151409113674}",20,0,-12.872215086687596,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
350,False,"{'a': 0.5, 'e': 0.9393727128473789}",35,0,-45.79760839383748,"{0: 27, 1: 1, 2: 6, 3: 1, 4: 0}",0
351,False,"{'a': 0.5, 'e': 0.9390293454107558}",30,0,-276.7953658040817,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 5}",0
352,False,"{'a': 0.5, 'e': 0.9386850389448655}",20,0,-9.62158066706303,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
353,False,"{'a': 0.5, 'e': 0.9383397937940146}",20,0,-130.91497064893156,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
354,False,"{'a': 0.5, 'e': 0.937993610303448}",20,0,-94.2384362605138,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
355,False,"{'a': 0.5, 'e': 0.9376464888193493}",20,7,-6.355543976461657,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
356,False,"{'a': 0.5, 'e': 0.9372984296888399}",25,5,-102.90115796733272,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",1
357,False,"{'a': 0.5, 'e': 0.9369494332599789}",30,0,-114.25699377473289,"{0: 19, 1: 7, 2: 2, 3: 0, 4: 2}",0
358,False,"{'a': 0.5, 'e': 0.9365994998817627}",20,0,-107.15808701446407,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
359,False,"{'a': 0.5, 'e': 0.9362486299041247}",30,0,-99.46259135573615,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
360,False,"{'a': 0.5, 'e': 0.9358968236779348}",20,0,-49.200760750567184,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
361,False,"{'a': 0.5, 'e': 0.9355440815549994}",25,0,-169.81226449603665,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
362,False,"{'a': 0.5, 'e': 0.9351904038880602}",25,0,-113.49224340889293,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
363,False,"{'a': 0.5, 'e': 0.9348357910307951}",20,0,-124.95029586388605,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
364,False,"{'a': 0.5, 'e': 0.9344802433378168}",20,0,-112.95249693296643,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
365,False,"{'a': 0.5, 'e': 0.9341237611646731}",20,0,-79.19909622342033,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
