trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
994,False,"{'a': 0.5, 'e': 0.10121088705269847}",30,10,14.169228513652039,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
995,False,"{'a': 0.5, 'e': 0.10100755031438599}",20,8,23.69685778857991,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.5, 'e': 0.10080482572861726}",20,12,14.826796982040499,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.5, 'e': 0.1006027108406463}",25,14,20.115952812278053,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.5, 'e': 0.10040120320801924}",25,13,25.553279491531864,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.5, 'e': 0.1002003004005006}",20,3,29.260462206553488,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.5, 'e': 0.1}",20,9,-44.63189200745076,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
1001,False,"{'a': 0.5, 'e': 0.0998002996004994}",25,17,4.4295707773416435,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1002,False,"{'a': 0.5, 'e': 0.09960119680798084}",25,13,22.216799602224615,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.5, 'e': 0.0994026892403547}",20,9,24.922751156980258,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.5, 'e': 0.09920477452738845}",25,13,2.1960424530619447,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1005,False,"{'a': 0.5, 'e': 0.09900745031063586}",25,10,5.310096861815241,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1006,False,"{'a': 0.5, 'e': 0.09881071424336682}",20,8,19.90735465240745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.5, 'e': 0.09861456399049749}",25,19,12.141000280092364,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.5, 'e': 0.09841899722852103}",20,13,13.80731708880273,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.5, 'e': 0.09822401164543881}",25,18,11.115560030783485,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.5, 'e': 0.09802960494069209}",30,14,12.250295100720617,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1011,False,"{'a': 0.5, 'e': 0.09783577482509409}",25,14,-2.327927656355571,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1012,False,"{'a': 0.5, 'e': 0.0976425190207627}",20,12,15.00573334471938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.5, 'e': 0.09744983526105348}",20,0,-36.80942966076942,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1014,False,"{'a': 0.5, 'e': 0.09725772129049323}",20,0,17.955272776266476,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1015,False,"{'a': 0.5, 'e': 0.09706617486471401}",30,14,28.310823778817287,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.5, 'e': 0.09687519375038749}",20,14,10.330922087921033,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.5, 'e': 0.09668477572515999}",25,13,23.158698851417036,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.5, 'e': 0.0964949185775877}",20,3,14.546245193894332,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1019,False,"{'a': 0.5, 'e': 0.09630562010707258}",25,19,11.904439607670758,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.5, 'e': 0.09611687812379853}",25,2,32.8914803836294,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1021,False,"{'a': 0.5, 'e': 0.09592869044866806}",25,17,16.16944419894509,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.5, 'e': 0.09574105491323945}",25,5,-22.131411791815925,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1023,False,"{'a': 0.5, 'e': 0.09555396935966418}",20,11,16.651676027509303,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.5, 'e': 0.09536743164062499}",20,14,9.318277567771993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.5, 'e': 0.09518143961927422}",20,12,3.7010714049673705,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1026,False,"{'a': 0.5, 'e': 0.09499599116917265}",20,16,10.305260100216078,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.5, 'e': 0.09481108417422864}",25,13,25.823590242266565,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.5, 'e': 0.09462671652863783}",30,19,20.837199936494034,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.5, 'e': 0.09444288613682317}",20,6,19.516560083206446,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.5, 'e': 0.09425959091337544}",25,13,25.15943822728846,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.5, 'e': 0.09407682878299391}",25,1,-1.650079565504881,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
1032,False,"{'a': 0.5, 'e': 0.09389459768042786}",20,16,7.824218682313814,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.5, 'e': 0.09371289555041801}",20,9,18.087615588847434,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.5, 'e': 0.0935317203476387}",25,3,15.715510300613834,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1035,False,"{'a': 0.5, 'e': 0.09335107003664028}",20,12,15.843988092269147,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.5, 'e': 0.09317094259179201}",20,5,-27.511938903383985,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
1037,False,"{'a': 0.5, 'e': 0.09299133599722513}",25,16,17.169630553619253,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.5, 'e': 0.09281224824677663}",35,22,16.304771787529162,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.5, 'e': 0.09263367734393309}",25,8,30.67232518732086,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.5, 'e': 0.09245562130177515}",35,22,23.780732520835326,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.5, 'e': 0.09227807814292212}",25,9,32.31776345804775,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.5, 'e': 0.09210104589947722}",20,12,8.504335414542984,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1043,False,"{'a': 0.5, 'e': 0.09192452261297293}",20,6,-18.73346779745783,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1044,False,"{'a': 0.5, 'e': 0.09174850633431686}",20,12,-5.967432628367565,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1045,False,"{'a': 0.5, 'e': 0.091572995123738}",20,10,16.737134427332524,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.5, 'e': 0.09139798705073318}",20,9,23.162024691991196,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.5, 'e': 0.09122348019401408}",25,9,12.849584315114258,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1048,False,"{'a': 0.5, 'e': 0.09104947264145445}",25,0,38.38851295812292,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1049,False,"{'a': 0.5, 'e': 0.09087596249003771}",30,15,14.38162743729648,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1050,False,"{'a': 0.5, 'e': 0.09070294784580499}",25,15,13.179903861890185,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.5, 'e': 0.09053042682380334}",30,0,2.97256403166804,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
1052,False,"{'a': 0.5, 'e': 0.09035839754803453}",30,0,31.229512823566928,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1053,False,"{'a': 0.5, 'e': 0.09018685815140388}",30,7,34.01260718241046,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.5, 'e': 0.0900158067756698}",25,12,28.292570341503357,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.5, 'e': 0.08984524157139327}",20,12,2.5322431074811647,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1056,False,"{'a': 0.5, 'e': 0.08967516069788797}",20,7,11.931079100233775,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.5, 'e': 0.08950556232317056}",20,10,21.754236145605876,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.5, 'e': 0.08933644462391144}",20,8,9.049784741768331,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1059,False,"{'a': 0.5, 'e': 0.08916780578538556}",35,22,23.64082323906839,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.5, 'e': 0.08899964400142399}",25,15,20.74197602664082,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.5, 'e': 0.08883195747436531}",25,11,30.830184821615042,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.5, 'e': 0.08866474441500774}",30,18,11.029808280457546,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1063,False,"{'a': 0.5, 'e': 0.08849800304256134}",25,12,27.755372557780625,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.5, 'e': 0.08833173158460059}",25,16,4.84127560737482,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1065,False,"{'a': 0.5, 'e': 0.08816592827701733}",25,10,-18.918455520282503,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1066,False,"{'a': 0.5, 'e': 0.08800059136397395}",20,8,7.40666495948342,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1067,False,"{'a': 0.5, 'e': 0.0878357190978569}",20,9,6.948595403647242,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1068,False,"{'a': 0.5, 'e': 0.08767130973923046}",30,3,46.31956605816491,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.5, 'e': 0.08750736155679095}",25,12,24.239053740117544,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.5, 'e': 0.08734387282732115}",20,9,16.24926155875383,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.5, 'e': 0.08718084183564492}",25,7,33.75766137171433,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.5, 'e': 0.0870182668745823}",20,3,28.31439587263907,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.5, 'e': 0.08685614624490479}",25,20,10.40322014046709,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.5, 'e': 0.08669447825529096}",20,12,12.482763411537789,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.5, 'e': 0.08653326122228232}",30,15,29.549824924389924,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.5, 'e': 0.08637249347023948}",20,14,7.691174316394603,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.5, 'e': 0.08621217333129871}",25,9,17.698744103463127,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1078,False,"{'a': 0.5, 'e': 0.08605229914532855}",20,8,-3.802746467893896,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1079,False,"{'a': 0.5, 'e': 0.0858928692598869}",20,12,17.969542324336157,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.5, 'e': 0.08573388203017832}",25,10,25.018405821920663,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.5, 'e': 0.08557533581901158}",20,3,26.72104094609481,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.5, 'e': 0.08541722899675756}",20,11,12.566834656900665,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.5, 'e': 0.08525955994130731}",20,2,32.43028208061587,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.5, 'e': 0.08510232703803053}",20,5,27.879781800726562,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.5, 'e': 0.08494552867973411}",25,16,-8.311287213376707,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1086,False,"{'a': 0.5, 'e': 0.08478916326662121}",20,0,-22.86483584745434,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1087,False,"{'a': 0.5, 'e': 0.08463322920625033}",20,16,8.429962687154243,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.5, 'e': 0.0844777249134948}",30,20,17.110855313068416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.5, 'e': 0.08432264881050255}",20,8,-0.4037637838705459,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1090,False,"{'a': 0.5, 'e': 0.084167999326656}",20,15,7.125551479892977,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.5, 'e': 0.08401377489853236}",20,8,20.53541295290607,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.5, 'e': 0.08385997396986408}",35,23,-4.405303328442502,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1093,False,"{'a': 0.5, 'e': 0.08370659499149959}",20,0,27.828010029667027,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1094,False,"{'a': 0.5, 'e': 0.08355363642136433}",25,10,15.666040667679255,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1095,False,"{'a': 0.5, 'e': 0.08340109672442192}",20,5,-15.194306689026327,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1096,False,"{'a': 0.5, 'e': 0.08324897437263572}",25,13,23.67103607591268,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.5, 'e': 0.08309726784493052}",25,5,30.27582762729277,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.5, 'e': 0.08294597562715451}",25,8,16.36956588298605,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1099,False,"{'a': 0.5, 'e': 0.08279509621204155}",20,11,18.367426876990525,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.5, 'e': 0.08264462809917354}",20,6,26.57684164418378,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.5, 'e': 0.08249456979494324}",25,10,18.564577688377817,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1102,False,"{'a': 0.5, 'e': 0.08234491981251708}",20,12,14.013506940218873,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.5, 'e': 0.08219567667179842}",30,22,16.320480213763243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.5, 'e': 0.08204683889939088}",20,8,6.118182941407387,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1105,False,"{'a': 0.5, 'e': 0.08189840502856206}",30,19,-19.320080287158547,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1106,False,"{'a': 0.5, 'e': 0.08175037359920734}",30,18,-21.195480506447844,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1107,False,"{'a': 0.5, 'e': 0.08160274315781399}",25,8,29.984174708688982,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.5, 'e': 0.08145551225742548}",25,11,-17.231835810636912,"{0: 12, 1: 0, 2: 0, 3: 2, 4: 0}",1
1109,False,"{'a': 0.5, 'e': 0.08130867945760606}",30,15,26.468302999563527,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.5, 'e': 0.08116224332440547}",25,15,16.811696564751223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 0.08101620243032404}",25,6,33.8792967051619,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.5, 'e': 0.08087055535427772}",25,9,9.95550500923556,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1113,False,"{'a': 0.5, 'e': 0.08072530068156371}",25,8,29.826799885361652,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.5, 'e': 0.08058043700382594}",20,13,-27.951990069872053,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1115,False,"{'a': 0.5, 'e': 0.08043596291902108}",20,14,13.144138192749214,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.08029187703138449}",30,8,23.447406211114203,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1117,False,"{'a': 0.5, 'e': 0.08014817795139653}",35,27,10.962636127587396,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.5, 'e': 0.08000486429574918}",20,13,6.599245415570703,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.5, 'e': 0.07986193468731256}",30,18,18.09892284771589,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.5, 'e': 0.07971938775510204}",30,21,14.714037794654573,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.5, 'e': 0.07957722213424517}",25,17,16.473199120059256,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.5, 'e': 0.0794354364659492}",20,5,28.239221622535577,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.5, 'e': 0.07929402939746846}",30,13,18.586496097797983,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1124,False,"{'a': 0.5, 'e': 0.07915299958207216}",30,12,34.11088177622588,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.5, 'e': 0.07901234567901233}",30,18,20.724158386709444,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.5, 'e': 0.07887206635349198}",20,12,19.106266038428377,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.5, 'e': 0.07873216027663332}",25,13,20.484193431566247,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.5, 'e': 0.0785926261254464}",20,10,4.9997032297481585,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1129,False,"{'a': 0.5, 'e': 0.07845346258279781}",25,15,5.232499531822825,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1130,False,"{'a': 0.5, 'e': 0.07831466833737957}",20,7,26.51271082437507,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.5, 'e': 0.07817624208367828}",20,6,29.151174913767356,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.5, 'e': 0.07803818252194433}",20,16,8.05529310708682,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.5, 'e': 0.07790048835816152}",20,10,8.22433065078804,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1134,False,"{'a': 0.5, 'e': 0.07776315830401662}",20,2,26.627608643071,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.5, 'e': 0.07762619107686933}",20,12,11.497128575797207,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.5, 'e': 0.07748958539972227}",20,0,15.796602987249736,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1137,False,"{'a': 0.5, 'e': 0.07735334000119123}",25,12,12.05343525427283,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1138,False,"{'a': 0.5, 'e': 0.0772174536154756}",30,22,4.016449192905018,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1139,False,"{'a': 0.5, 'e': 0.07708192498232896}",20,15,7.698421314427847,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.5, 'e': 0.07694675284702986}",30,21,19.281801285066127,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 0.07681193596035275}",20,10,-6.216279289693945,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1142,False,"{'a': 0.5, 'e': 0.0766774730785392}",25,12,24.866571370893126,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.5, 'e': 0.07654336296326913}",20,8,23.475359743153764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.5, 'e': 0.07640960438163236}",35,12,44.32542232278592,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.5, 'e': 0.07627619610610019}",20,0,24.141672888336274,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1146,False,"{'a': 0.5, 'e': 0.07614313691449734}",25,12,24.86548349902319,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 0.07601042558997392}",25,0,39.44881497727952,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1148,False,"{'a': 0.5, 'e': 0.07587806092097756}",25,13,18.79632515187558,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.5, 'e': 0.07574604170122579}",25,19,11.129053296223875,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.5, 'e': 0.07561436672967863}",25,17,16.03670661940438,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.5, 'e': 0.07548303481051116}",25,19,13.13391885792908,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.5, 'e': 0.07535204475308642}",20,15,8.94984870679843,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.5, 'e': 0.07522139537192843}",35,19,32.65718156951138,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.5, 'e': 0.07509108548669535}",20,13,13.311239061221585,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.5, 'e': 0.07496111392215288}",30,16,-56.52759324527983,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
1156,False,"{'a': 0.5, 'e': 0.07483147950814764}",25,6,34.753355343546325,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.5, 'e': 0.07470218107958097}",20,12,16.433586349789714,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 0.07457321747638265}",20,11,16.4825840625867,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.07444458754348493}",20,13,-29.925844008046656,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1160,False,"{'a': 0.5, 'e': 0.07431629013079666}",25,15,16.304935815792053,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.5, 'e': 0.07418832409317756}",20,9,19.22568097889227,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.5, 'e': 0.07406068829041268}",20,8,-18.872918189833946,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1163,False,"{'a': 0.5, 'e': 0.07393338158718704}",20,15,1.9989283376384621,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.5, 'e': 0.07380640285306031}",25,18,13.421842493620707,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.5, 'e': 0.07367975096244174}",25,13,20.42156057753974,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.5, 'e': 0.07355342479456528}",20,3,27.273863555757,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.5, 'e': 0.0734274232334647}",20,0,32.49412436837362,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 0.07330174516794895}",20,0,-10.207418431575302,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1169,False,"{'a': 0.5, 'e': 0.07317638949157776}",20,2,29.984139959288882,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.5, 'e': 0.07305135510263715}",25,16,19.19041657773065,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.5, 'e': 0.07292664090411531}",30,19,21.748170074247714,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.5, 'e': 0.07280224580367854}",30,16,26.45762798514683,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 0.07267816871364728}",25,18,15.507147274374063,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.5, 'e': 0.07255440855097237}",20,10,17.87984611292083,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.5, 'e': 0.0724309642372114}",25,17,4.416861757508738,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1176,False,"{'a': 0.5, 'e': 0.07230783469850526}",20,8,19.70846698083338,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
